NOMBRE_SITIO,DBO_TOT,DQO_TOT,COLI_FEC,E_COLI,OD_%,SST,group
"CHENILLE MEXICANA, S.A. DE C.V. (AGUAS ARRIBA)",13.5,334.49,2100,2100,32.1,132,2
CHINA,5.15,27.94,1500,1500,100.4,12,2
CHINA,4.36,14.4,40,40,100,12.33,2
CHINA,4.54,13.09,430,430,102.7,15.67,2
CHINA,2.16,12.76,430,230,84.8,37,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",5.55,14.52,30,30,87.7,12,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",5.16,22.45,2400,2400,52.9,14,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",9.99,13.22,70,70,47,19,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",3.4,24,930,430,70.9,22,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",2.6,36,930,930,74.8,22,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",9.93,32.16,430,430,74.2,24,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",54.61,272.07,460,460,59.62,26,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",98.65,222.89,40,40,43.6,30,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",3.7,25.17,2100,2100,53.6,46,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",24.84,72.12,11000,11000,83.3,48,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",3.66,30.49,4600,2400,89.1,48,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",161.42,800.83,2400,2400,70.81,50,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",4.62,23.6,390,390,99.1,52,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",48.84,101.66,93,93,65.85,62,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ABAJO)",4.98,29.51,11000,2400,45.24,78,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",4.47,14.11,930,930,63.63,12,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",3.78,14.04,230,230,103.8,12,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",4.7,31.2,2100,2100,70.6,16,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",14.94,16.05,2400,2400,125.5,22,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",10.77,37.92,430,430,75,28,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",4.35,23.35,2400,2400,50.2,33,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",9.42,18.06,640,640,91.3,36,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",5.16,21.78,4600,4600,54,40,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",4.98,18.88,280,280,82,44,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",11.1,22.08,40,40,80.4,68,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",4.89,28.8,1500,1500,66.91,74,2
"CIA. AZUCARERA LA FE, S.A. DE C.V. (AGUAS ARRIBA)",12.16,35.84,230,230,73.9,248,2
CIENEGA DE FLORES,9,26,240,240,57.8,21,2
CIENEGA DE FLORES,2.58,23,930,430,102.2,42,2
CIENEGA DE FLORES,5.99,14.43,430,430,97.6,43,2
CIENEGA DE FLORES,3.15,22.17,430,430,103.7,53,2
CIENEGA DE FLORES,5.44,26.25,210,150,102.4,61.33,2
CIENEGA DE FLORES,6.02,24.42,2400,2400,99.4,71.33,2
CIENEGA DE FLORES,6.4,11,4600,930,117.1,78,2
CIENEGA DE FLORES,17.22,32.86,430,430,107.2,85,2
CIENEGA DE FLORES,14,22,460,240,66.7,100,2
CIENEGA DE FLORES,3.54,14.4,930,230,96.4,114,2
CIENEGA DE FLORES,5.29,16.12,2400,2400,99.3,118,2
CIENEGA DE FLORES,3.9,17,4600,4600,116.4,128,2
CIENEGA DE FLORES,11,36,1100,75,130.7,138,2
CIENEGA DE FLORES,13.4,48,24000,24000,110.7,144,0
CIENEGA DE FLORES,4.3,20,11000,11000,98.3,153,2
CIENEGA DE FLORES,9.1,21,2400,2400,123.5,190,2
CIENEGA DE FLORES,4.18,28.08,4600,4600,89.6,260.5,2
CIENEGA DE FLORES,6.21,16.77,4600,4600,98.6,496.67,2
CIENEGA DE FLORES,9,134,2400,2400,92.7,3600,2
CIENEGA DE FLORES,19.3,335,24000,24000,100.9,10810,0
CIENEGAS DE TAMASOPO 1,5.4,45.87,1500,205,99.3,11,2
CIENEGAS DE TAMASOPO 1,5,20.41,11000,109,107.8,11,2
CIENEGAS DE TAMASOPO 3,5.57,11.35,2481,41,66.5,10,2
CIENEGAS DE TAMASOPO 3,3.15,16.24,5475,512,83.4,11,2
CIENEGAS DE TAMASOPO 3,4.1,51.07,11000,54,94,20,2
CIENEGAS DE TAMASOPO 3,4.9,37.91,11000,47,105.1,31,2
CIUDAD DEL AGUA,11.22,30.49,4600,4600,61.9,12,2
CIUDAD DEL AGUA,6.84,25.17,150,150,80.1,12,2
CIUDAD DEL AGUA,10.5,30.68,1500,1500,87.2,12,2
CIUDAD DEL AGUA,2.6,33.95,110,110,78,18,2
CIUDAD DEL AGUA,10.68,29.04,280,280,48.2,20,2
CIUDAD DEL AGUA,10.14,12,4600,4600,63.5,20,2
CIUDAD DEL AGUA,6.74,22.85,210,210,68.9,20,2
CIUDAD DEL AGUA,7.44,13.44,430,430,66.9,29,2
CIUDAD DEL AGUA,5.01,39.18,2400,2400,52,49,2
CIUDAD DEL AGUA,10.02,36.96,210,210,82,64,2
CIUDAD DEL AGUA,12,49.37,4600,4600,61.8,88,2
CIUDAD DEL AGUA,6.54,33.88,4600,4600,65.5,412,2
CIUDAD DEL AGUA,4.1,32.94,11000,11000,90.3,796,2
CIUDAD VALLES (BIRMANIA),4,78.55,2400,430,84.4,18,2
CIUDAD VALLES (BIRMANIA),3.3,92.08,1789,571,77.8,102,2
"CLARIANT PRODUCTOS QUIMICOS, S.A. DE C.V. (AGUAS ARRIBA)",83.1,682.24,7,4,61.3,310,2
CLUB CAMPESTRE,8.4,29.52,110,110,84.2,12,2
CLUB CAMPESTRE,2.9,12.48,2400,2400,63.6,20,2
CLUB CAMPESTRE,2.4,31.2,11000,11000,51.2,22,2
CLUB CAMPESTRE,6.84,33.6,750,750,72.5,28,2
CLUB CAMPESTRE,19.32,26.62,90,90,97.5,28,2
CLUB CAMPESTRE,4.2,18.39,390,230,46.72,32,2
CLUB CAMPESTRE,4.02,40.8,2400,2400,54.3,40,2
CLUB CAMPESTRE,4.32,15.97,1500,1500,54,44,2
CLUB CAMPESTRE,4.8,11.9,1100,1100,66.74,48,2
CLUB CAMPESTRE,6.54,14.88,2400,2400,74,60,2
CLUB CAMPESTRE,3.09,10.65,2100,2100,83.36,62,2
CLUB CAMPESTRE,13.8,24.1,1500,1500,46.8,144,2
CLUB CAMPESTRE,4.4,17.91,280,200,71.6,164,2
COCINEROS,92,202.96,1350,410,23.33,20,2
COCINEROS,28,274,24000,4600,69,41.3,0
COCINEROS,16.7,47.85,2100,1500,29.9,51.4,2
COCINEROS,24,137.38,15531,14136,18.63,62,0
COCINEROS,4.5,56.69,24000,11000,63.1,433.3,0
COETZALA,6,14.77,24000,4600,60,12,0
COETZALA,3.21,11.04,4600,2400,63.5,12,2
COETZALA,3.97,18.13,2400,30,70.5,12,2
COETZALA,4,14,24000,4600,54,18,0
COETZALA,3.03,15.36,1500,1500,40.6,20,2
COETZALA,2.82,18.85,2100,1500,66.9,39,2
COETZALA,3.29,19.92,640,390,60.1,96,2
COETZALA,8,64.64,750,430,73.2,101.67,2
COINTZIO,2,14,9,9,71.1,10,2
COINTZIO,18,41,9,9,140.9,10,2
COINTZIO,12,33,750,390,119.2,12,2
COINTZIO,3,58,30,30,98.3,13,2
COINTZIO,8,29,9,4,103.5,13,2
COINTZIO,12,36,930,430,89.5,14,2
COINTZIO,13,34,9,4,98,18,2
COINTZIO,16,59,930,930,75.1,22,2
COINTZIO,21,73,40,40,81.61,30,2
COINTZIO,3,20,154,30,103.9,40,2
COINTZIO,15,68,11000,11000,63.95,46,2
COINTZIO,14,43,930,150,71.81,57,2
COINTZIO,17,46,40,40,94.9,146,2
COLECTOR 1,23.6,64.15,1095,30,112.3,103,2
COLECTOR 1,8.04,46.68,24196,20,85.9,130,0
COLECTOR 1,8.68,46.43,17230,410,83,149.6,0
COLECTOR 1,5.33,56.51,173290,410,119,168.33,0
COLECTOR 1,9.94,38.91,77010,7800,91.5,204,0
COLECTOR 1,6.74,36.83,81640,2430,59.4,271.43,0
COLECTOR 1,32.6,52.81,17200,11120,84.4,308,0
COLECTOR 1,22.4,28.56,68670,11530,80.3,345,0
COLECTOR 1,6.95,44.84,29090,2350,80.9,790,0
COLECTOR PRINCIPAL  No. 2,3.5,55.97,1823,52,91,15,2
COLECTOR PRINCIPAL  No. 2,10,18,15531,359,83,22.5,2
COLECTOR PRINCIPAL  No. 2,4.66,41.904,10462,291,106.1,64.2857,2
COLECTOR PRINCIPAL  No. 2,3.21,39.34,1497,189,99.1,108.3333,2
COLLANTES,41.54,41.54,24000,11000,54,12,0
COLLANTES,6,29.2,240,240,73,52,2
COLLANTES,2.5,18.27,24000,1500,44.6,64,0
COLLANTES,5.6,28.65,11000,930,42,102.9,2
COLLANTES,2.6,41.27,11000,4600,45.7,136.3,2
COLLANTES,6,81.6,2400,460,75,416.67,2
COLONIA 28 DE MAYO TULANCINGO,14.52,30.85,2400,2400,24.47,34,2
COLONIA 28 DE MAYO TULANCINGO,74.42,308.28,90,90,65.85,80,2
COLONIA 28 DE MAYO TULANCINGO,22.83,108.58,11000,11000,51.3,132,2
COLONIA 28 DE MAYO TULANCINGO,18.11,49.6,4600,4600,64.5,440,2
COLONIA LOS PINOS,456.96,456.96,24000,11000,50.1,21,0
COLONIA LOS PINOS,22.7,37.85,11000,4600,65.4,41.3,2
COLONIA LOS PINOS,13,23.47,193500,142100,32.83,50,0
COLONIA LOS PINOS,64,251.5,24000,4600,69.4,52.5,0
COLONIA LOS PINOS,58,76,67000,47300,34.26,65,0
COLONIA LOS PINOS,56,144.81,24000,4600,44.3,70,0
COLONIA LOS PINOS,67.2,128.18,4040,1200,54.5,70,2
COLONIA LOS PINOS,50,87.04,24000,640,36,74,0
COLONIA LOS PINOS,34,73.57,11000,2100,20.7,94.03,2
COLONIA LOS PINOS,6.25,139.44,2400,1100,58,234,2
COLONIA LUZ DEL BARRIO,18,43.58,24000,1200,40,14.3,0
COLONIA LUZ DEL BARRIO,27,72.12,24000,4600,25.2,21.4,0
COLONIA LUZ DEL BARRIO,15.5,36.31,24000,11000,41.1,21.8,0
COLONIA LUZ DEL BARRIO,11,23.65,1500,430,46,23,2
COLONIA LUZ DEL BARRIO,45,97.86,11000,2100,19.7,24,2
COLONIA LUZ DEL BARRIO,22,31.45,1500,280,44.2,25,2
COLONIA LUZ DEL BARRIO,32,47.89,11000,2400,28.1,26,2
COLONIA LUZ DEL BARRIO,13.33,25.74,11000,4600,80.4,52.94,2
COLONIA LUZ DEL BARRIO,25,53.65,430,430,53.7,53,2
COLONIA LUZ DEL BARRIO,34.44,157.59,90,40,31.8,69.05,2
COLONIA LUZ DEL BARRIO,100,199.92,24000,11000,43,82.5,0
COLONIA LUZ DEL BARRIO,90,377.47,2100,1500,20.3,94.44,2
COLONIA LUZ DEL BARRIO,140,287,186000,143900,13.17,95,0
COLONIA LUZ DEL BARRIO,150,546.42,4600,1500,21.6,98.04,2
COLONIA LUZ DEL BARRIO,46.6,91.21,4100,2000,18.2,140,2
COLONIA LUZ DEL BARRIO,64,97.3,86200,46400,19.73,245,0
COLONIA LUZ DEL BARRIO,18.73,38.25,4600,1200,66.1,260,2
COLONIA VERACRUZ,70,129.77,24000,4600,37.8,40,0
COLONIA VERACRUZ,58.3,74.73,24000,2100,36,60,0
COLONIA VERACRUZ,165,218,24000,4600,37.9,70,0
COLONIA VERACRUZ,50,68,92080,77010,12.07,85,0
COLONIA VERACRUZ,20.14,391.6,11000,11000,27.9,126.6,2
COLONIA VERACRUZ,70,108.81,172300,98500,13.96,210,0
COLONIA VERACRUZ,113.3,1036.5,1500,930,15.6,306.7,2
COLONIA VERACRUZ,1904,1904,24000,11000,23,326.67,0
COLONIA VERACRUZ,31.67,118.25,11000,4600,58.4,334.62,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",4.75,40.54,5172,1785,76.3,10,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",12.8,46.75,1439,767,33.3,28,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",20.3,122.29,226,10,34.1,32,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",7.95,177.29,2014,717,52.8,32,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",10.15,36.85,432,10,69.5,32,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",6.17,88.93,6867,10,78.5,32,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",6.32,95.05,230,230,56.8,37,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",9.97,60.37,213,10,96.7,40,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",4.34,70.97,4106,10,64.9,54.55,2
"COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V. (AGUAS ARRIBA) II",9.8,430.36,6131,109,87.5,80,2
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",346.67,733.35,2100,930,23.1,132.35,2
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",775,1494.48,11000,2400,10,439.13,2
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",9.7,34.81,2100,93,71.6,13,2
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",7.5,27.5,24000,2100,71.4,15,0
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",5.51,25.17,930,90,81.9,18,2
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",7.33,57.14,11000,4600,77.9,24,2
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",28,65.02,43,23,72.33,30,2
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",19.3,51.07,218,144,73.2,75,2
"COMPAÑÍA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ABAJO)",5.4,150,390,280,76.5,645,2
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ARRIBA)",7.8,28.65,1500,390,72.8,17,2
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ARRIBA)",13,30.2,63,31,64.16,20,2
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ARRIBA)",2.8,28.62,24000,11000,86.9,35,0
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ARRIBA)",10,22.48,15,7,55.27,86,2
"COMPAÑIA INDUSTRIAL AZUCARERA, S.A DE C.V. (AGUAS ARRIBA)",3.04,190,230,210,51.3,636.67,2
COMPOSTELA 1,2.39,22.74,11199,1658,97.6,21,2
COMPOSTELA 1,6.39,94.3,17329,8164,72.3,1800,0
COMPOSTELA 2,6.5,85.6,10462,1968,71.2,10,2
COMPOSTELA 2,7.57,35.72,12997,5172,80.9,18.75,2
COMPOSTELA 2,6.99,22.15,3654,512,59.8,28.89,2
COMPOSTELA 2,4.52,23.41,8664,7270,85.9,32,2
COMPOSTELA 2,5,49.56,64880,34480,83.1,110,0
CONCHOS-PRESA EL GRANERO O PRESA LUIS L. LEON,2.7,41.16,23,4,70,12,2
CONCHOS-PRESA EL GRANERO O PRESA LUIS L. LEON,25.1,100.57,4,4,57.9,26,2
CONCHOS-PRESA EL GRANERO O PRESA LUIS L. LEON,4.5,27.78,210,21,67.3,28,2
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,4.26,21.74,1793,373,91.3,11,2
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,8.8,12.66,11199,7270,84.4,12,2
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,4.23,53.93,6488,41,94.2,66,2
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,4.7,53.9,6488,107,84.6,68.6,2
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,6.5,76,19863,15531,95.2,158,0
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,3.95,80.4,92080,27550,93.6,1290,0
CONFLUENCIA RIOS DURANGO Y NOMBRE DE DIOS,5.45,209.04,10900,8840,96,1710,2
CORRALES LSP,28,74,11000,4600,22,23,2
CORRALES LSP,16,35,4600,4600,97.6,31,2
CORRALES LSP,8,33,930,930,84.7,32,2
CORRALES LSP,12,98,1500,1500,88.7,36,2
CORRALES LSP,23,32,640,640,93.7,36,2
CORRALES LSP,9,65,4600,4600,94,36,2
CORRALES LSP,17,57,4600,4600,67.6,40,2
CORRALES LSP,12,27,930,430,79,40,2
CORRALES LSP,11,47,11000,11000,89.7,43,2
CORRALES LSP,25,30,750,750,110.2,45,2
CORRALES LSP,18,66,11000,2400,52,58,2
CORRALES LSP,19,34,11000,11000,85.4,72,2
CORRALES LSP,27,45,930,930,21.8,74,2
CORRALES LSP,18,58,4600,2400,25.8,75,2
CORRALES LSP,18,65,2400,2400,51.8,76,2
CORRALES LSP,18,84,2100,2100,51.1,78,2
CORRALES LSP,14,71,2400,930,83.5,83,2
CORRALES LSP,18,39,2400,2400,45.7,84,2
CORRALES LSP,23,127,11000,11000,82.2,84,2
CORRALES LSP,8,68,2400,2400,42.4,110,2
CORRALES LSP,17.3,80.38,27200,20900,51.4,115,0
CORRALES LSP,13,118,2400,2400,52.1,120,2
CORRALES LSP,10,79,2400,2400,46.8,168,2
CORRALES LSP,19,54,11000,11000,47,210,2
CORRALES LSP,12,56,11000,11000,18.1,310,2
CORRALES LSP,21,93,1126,1126,32.9,390,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),50.03,50.03,200,150,59,10,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),8.8,33.33,430,390,72.3,13,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),2.06,31.91,11000,1500,66,230,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),2.714,72.706,24000,4600,67,250,0
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),2.7,30.92,24000,11000,52,382.9,0
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),4.4,30.12,2400,930,47.5,480,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),6.75,49,120,75,64,516.67,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),80,143,210,150,71,633.333,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),5.33,31.31,11000,1500,65.6,670.21,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),3.3,89.81,4600,930,53,800,2
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),2,32.89,24000,4600,52,1140,0
CORTINA PRESA DERIVADORA (ANTES PUENTE CARRETERO),6.5,91.8,150,120,74,1215,2
COSAMALOAPAN,6.39,24.6,865,74,80.68,12.5,2
COSAMALOAPAN,2.52,34.32,12033,4611,89.08,15.25,2
COSAMALOAPAN,4.78,16.64,1421,1076,104.8,16,2
COSAMALOAPAN,11.25,49.96,90,90,79.6,20,2
COSAMALOAPAN,9.41,34.4,1793,211,87.16,22,2
COSAMALOAPAN,4.58,17.81,24196,24196,104.3,23,0
COSAMALOAPAN,16.3,26.78,6867,41,93,23.3,2
COSAMALOAPAN,4.04,16.96,9804,269,92.9,26,2
COSAMALOAPAN,13.86,20.3,14136,5475,88.19,36.5,2
COSCOMATEPEC,3.214,27.6,21,20,86.8,12,2
COSCOMATEPEC,2.11,26.54,70,40,68.1,18,2
COSCOMATEPEC,3.33,37.35,2400,930,71,25,2
COSCOMATEPEC,18,40.8,2100,2100,80,214,2
COTAXTLA (PTE.),3.9,10.15,24000,11000,60,42,0
COTAXTLA (PTE.),10,41.73,11000,200,54,62,2
COTAXTLA (PTE.),4.7,47.42,24000,1500,52,202.9,0
COTAXTLA (PTE.),7,94.13,11000,4600,62.3,259.62,2
COTAXTLA (PTE.),11,239,24000,2400,50,1026.7,0
COVADONGA,10.6,11.33,7270,1515,114.8,14,2
COVADONGA,10.69,30.096,2755,474,103.6,84,2
COVADONGA,6.47,53.6,17329,2613,98.5,265,0
COVADONGA,4.03,34.85,13330,3270,104.8,346.67,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",8,40,4600,2400,76.8,10,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",21,63,300,300,93.6,10,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",24,66,4600,1500,98,17,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",37,66,150,150,77.6,22,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",10,40,11000,4600,94.6,22,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",42,572,11000,11000,28.8,28,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",15,51,230,90,95.8,34,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",12,51,11000,2100,95.5,37,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",8,40,430,150,74.8,38,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",31,123,4600,4600,34.4,43,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",10,119,930,430,102.6,44,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",48,102,4600,4600,28.1,50,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",16,285,4600,4600,41.4,50,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",193,676,30,30,46.9,50,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",13,129,4600,2400,49,75,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ABAJO)",27,268,210,210,49.3,100,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",13,43,4600,4600,95.3,10,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",13,49,750,750,84.1,12,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",16,30,2800,2100,21.5,13,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",20,52,150,150,41.3,18,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",4,115,430,90,50,19,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",15,51,430,430,41.3,20,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",22,59,15531,11000,51.7,22,0
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",7,88,1500,280,104.8,26,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",5,34,4600,4600,85.8,30,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",9,18,2400,930,89.2,30,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",25,42,430,40,12,32,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",16,45,2400,2400,53,34,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",14,51,230,230,98.1,50,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",8,53,930,930,21.3,55,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",10,39,11000,1500,95.6,146,2
"CRISOBA INDUSTRIAL, S.A. DE C.V. (AGUAS ARRIBA)",10,47,11000,930,94.8,188,2
CRUZ DE LA MISION,10.32,33.67,40,40,74.3,12,2
CRUZ DE LA MISION,13.98,112.9,110,110,67.4,16,2
CRUZ DE LOS ESTEROS,2.25,139.94,4600,2100,40.2,10,2
CRUZ DE LOS ESTEROS,3.93,53.64,2400,1500,48.7,15,2
CRUZ DE LOS ESTEROS,2.6,43.19,24000,4600,75.7,16,0
CRUZ DE LOS ESTEROS,2.2,37.86,4600,2400,32.7,19,2
CRUZ DE LOS ESTEROS,2.29,81.43,2400,2100,77.1,19,2
CRUZ DE LOS ESTEROS,42.2,95.03,4100,2000,117,20,2
CRUZ DE LOS ESTEROS,10.7,86.73,930,210,69,21,2
CRUZ DE LOS ESTEROS,5.78,146.91,11000,2100,61.2,25,2
CRUZ DE LOS ESTEROS,6.6,70.15,2100,1500,79.4,31,2
CRUZ DE LOS ESTEROS,5.2,26.37,11000,4600,90.4,31,2
CRUZ DE LOS ESTEROS,2.24,55.45,230,90,88.4,35,2
CRUZ DE LOS ESTEROS,9,40.72,28200,7300,80.13,45,0
CRUZ DE LOS ESTEROS,15,41.41,63,31,129.4,150,2
CUARTO DINAMO,7.2,75.77,30,30,43.1,16,2
CUARTO DINAMO,15.9,30.8,70,70,63.4,16,2
CUARTO DINAMO,11.22,43.2,70,70,78,16,2
CUARTO DINAMO,4.74,73.59,40,40,98,16,2
CUARTO DINAMO,4.08,12.1,2100,2100,86.1,21,2
CUARTO DINAMO,32.94,34.85,210,210,103,24,2
CUARTO DINAMO,8.22,17.42,90,90,45.7,56,2
CUAUHTEMOC,48.7,83.3,9804,1500,13,20,2
CULIACAN NORTE  (A) AGUAS ABAJO,48.1,170.05,2419600,1299700,13.9,112.5,1
CULIACAN NORTE  (A) AGUAS ARRIBA,8.12,21.63,24196,24196,80.3,16.67,0
CULIACAN NORTE  (A) AGUAS ARRIBA,2.33,25.47,663,109,127.6,30,2
CULIACAN NORTE  (A) AGUAS ARRIBA,6.65,16.16,24196,3654,89.8,45.625,0
CULIACAN NORTE  (A) AGUAS ARRIBA,10,21.06,1835,1835,79,70,2
CULIACAN NORTE  (A) AGUAS ARRIBA,3.34,30.096,24196,480,90.5,92,0
CULIACAN NORTE  (A) AGUAS ARRIBA,8.64,37.74,57940,27550,72.2,140,0
CULIACAN NORTE  (A) AGUAS ARRIBA,6.27,36.36,57940,750,81.3,381.25,0
